destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,indeks_investasi,skor_popularitas,foto_per_ulasan,log_ulasan,indeks_investasi_clipped,indeks_investasi_clipped_scaled,saingan_radius_1km_scaled,total_demand_area_scaled,skor_popularitas_scaled,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,koef_jarak_ke_pusat_km,koef_saingan_radius_1km,koef_foto_per_ulasan,koef_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,r2_lokal,model_dipakai,competition_score,accessibility_score,review_scaled,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,investor_interest_index,cluster_label,market_segment,rekomendasi_investasi
Bromo Tengger Semeru,Bromo Seruni Guesthouse,Guest house,"Jl. Raya Bromo, Ngadisari, Wonotoro, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.91972939581237,112.96249318537808,21.0,4.1,9.0,57,Hotel bintang 2,https://images.trvl-media.com/lodging/93000000/92090000/92089500/92089420/c7751a92_z.jpg,,https://www.google.com/maps/search/?api=1&query=Bromo%20Seruni%20Guesthouse&query_place_id=ChIJiaFaKxE21i0RVahwmGj7Qyc,https://www.google.com/maps/search/?api=1&query=Bromo%20Seruni%20Guesthouse&query_place_id=ChIJiaFaKxE21i0RVahwmGj7Qyc,0,2.740971268701461,43,10704.0,0,0,243.27272727272728,9.440598881275587,5.7,2.302585092994046,243.27272727272728,0.8880727449722347,0.2485549132947976,0.459912348543439,0.2162366240245663,0.3911407422367369,Tiketing Bromo via Probolinggo,17,1,Red Ocean (Padat/Jenuh),-0.084342326690703,0.2892470116099433,-0.9043083655397268,-0.4222597246490744,-0.4494514347239539,0.3011528016868789,GWR (Lokal),24.85549132947977,92.16481149412135,0.000550526058233423,0.0550526058233423,0,99.98267453648174,9.09090909090909,54.536791813695416,26.473951350551864,71.43864217253596,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Fan Family Homestay,Hotel,"Jl. Raya Bromo No.67254, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.921431602675821,112.9651972554312,15.0,4.6,309.0,451,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMlUN2Vyn-wo0xzTf6d_fkpRHkT89RaPzqLF0iR-58mJBzdCv_9SAim6am8YlnFx7hUXjjA8VpZmrZ9eTZ0NmomM0J_oYAMzSZ36KoY4aVJ-5n6zAZw4TSNTIDXo5qZ3KvsFw1tg=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Fan%20Family%20Homestay&query_place_id=ChIJ-fKO8bU31i0RfZxFQfidOPQ,https://www.google.com/maps/search/?api=1&query=Fan%20Family%20Homestay&query_place_id=ChIJ-fKO8bU31i0RfZxFQfidOPQ,0,2.6999074931994604,44,10513.0,0,0,233.62222222222223,26.38823256840428,1.4548387096774194,5.736572297479192,233.62222222222223,0.852843351991564,0.2543352601156069,0.4517057660909169,0.604421647008464,0.1406738889251481,Tiketing Bromo via Probolinggo,17,1,Red Ocean (Padat/Jenuh),-0.1233377000434845,0.2898982906797518,-0.9029344926101744,-0.4319490133720744,-0.4642474136017725,0.3006385041219934,GWR (Lokal),25.43352601156069,92.28219412614496,0.01890139466601419,1.890139466601419,0,99.9937688916869,9.09090909090909,54.542338991297996,26.957043754557464,71.52530760004248,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Balqis Group Bromo by Balqis Group,Pondok,"Jl. Raya Bromo, Wonotoro, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.915150986034455,112.98562248975064,,4.3,266.0,341,Pondok,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgemiJuXsWCfBeEka_ypBoMG9XfhNoTZGBPFs4eqPm80aVJGdfpVSmDmMm8T0AOWO9X_jk5OldSrpcarOIzSnDDnPU7FbZXYIjWxxbh2Yix0wpAQReqXCI-ScBav9dxuNSJw_SuAiHZlDu=w426-h240-k-no,https://www.balqisgroup.com/,https://www.google.com/maps/search/?api=1&query=Balqis%20Group%20Bromo%20by%20Balqis%20Group&query_place_id=ChIJNVVVVcVJ1i0RVCBAnWuofqc,https://www.google.com/maps/search/?api=1&query=Balqis%20Group%20Bromo%20by%20Balqis%20Group&query_place_id=ChIJNVVVVcVJ1i0RVCBAnWuofqc,0,4.706796450557629,21,4713.0,0,0,214.22727272727272,24.025169231121072,1.2771535580524345,5.58724865840025,214.22727272727272,0.7820416380893389,0.1213872832369942,0.2025006444960041,0.5502957546962907,2.3157558684622903,Mentigen Hill,14,1,Red Ocean (Padat/Jenuh),0.1648703718685401,0.2996472997047685,-0.8952141067173224,-0.464349440619773,-0.4430050989855398,0.2972787782250835,GWR (Lokal),12.138728323699421,86.54541261704254,0.01627110349889895,1.627110349889895,0,99.8974242785684,7.4866310160427805,53.692027647305586,27.75674404316011,68.31603741884624,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Good Karma Bromo Guesthouse,Rumah wisata,"Jl, Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.921365382632887,112.96578901622983,18.0,4.0,125.0,239,Rumah wisata,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTOPCaiT4qaZkCQAHnZzK0dmjksC5cClW2lK0SvkjJQwxpDyI8OqaQOmHweFbJdjZBgjmwIhOzDbwJbElYdseiAydXuppaw_6V6XOLzOU7mBhA9fW4HmYqavVx48JDJF_a154gvg=w408-h272-k-no,,https://www.google.com/maps/search/?api=1&query=Good%20Karma%20Bromo%20Guesthouse&query_place_id=ChIJRwmY2Zw31i0RzRKZDyzLtnQ,https://www.google.com/maps/search/?api=1&query=Good%20Karma%20Bromo%20Guesthouse&query_place_id=ChIJRwmY2Zw31i0RzRKZDyzLtnQ,0,2.740330306981568,44,10697.0,0,0,237.7111111111111,19.345127627805912,1.8968253968253967,4.836281906951478,237.7111111111111,0.8677699359130371,0.2543352601156069,0.4596115837415141,0.4430995471969365,0.1864267777270043,Tiketing Bromo via Probolinggo,17,1,Red Ocean (Padat/Jenuh),-0.1242558672949917,0.2899139333962053,-0.9027089405711548,-0.4333946470620417,-0.4655801191684966,0.3005662270418427,GWR (Lokal),25.43352601156069,92.16664371175813,0.007646195253241986,0.7646195253241986,0,99.99174228100641,9.09090909090909,54.54132568595775,26.6017512184142,71.4521309272236,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Homestay / Penginapan Wijaya Kusuma Gunung Bromo,Pondok,"3XMJ+CQ3, Jl. Raya Bromo, Wanasari, Wonotoro, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.916474512223563,112.98193061240164,,5.0,1.0,6,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2kEoH2UYS0e27aqNAYtTJ-SsjltYpKR_B2fj3bHy3j__x-rqV8vbSw-9KY4voSIBcgRejSgTouWgk0lseXAmGetdt8hRMO1CqiLnnwkq9Cl8Z-zW53g_9WU6HdZeNLQksRbAe=w430-h240-k-no,https://villa-penginapan-wijaya-kusuma-gunung-bromo.business.site/?m=true,https://www.google.com/maps/search/?api=1&query=Homestay%20%2F%20Penginapan%20Wijaya%20Kusuma%20Gunung%20Bromo&query_place_id=ChIJt1WYLyU31i0R_sezz8DhNMI,https://www.google.com/maps/search/?api=1&query=Homestay%20%2F%20Penginapan%20Wijaya%20Kusuma%20Gunung%20Bromo&query_place_id=ChIJt1WYLyU31i0R_sezz8DhNMI,0,4.3039278768803335,20,3469.0,1,0,165.1904761904762,3.4657359027997265,3.0,0.6931471805599453,165.1904761904762,0.603031672634983,0.1156069364161849,0.1490504425539228,0.0793825731615965,1.9191396503233376,Mentigen Hill,17,1,Red Ocean (Padat/Jenuh),0.1201635241787185,0.2981145166939736,-0.8963328466151332,-0.4605162857368153,-0.4459024121019311,0.2978670719221944,GWR (Lokal),11.560693641618498,87.69703038622532,6.116956202593589e-05,0.006116956202593589,50,99.91499227667265,9.09090909090909,54.50295068379087,40.273170803689055,69.80235106661885,3,Luxury / Premium Segment,Direkomendasikan
Bromo Tengger Semeru,OYO 1966 Bromo Hill,Hotel,"7, Jl. Ps. Sayur No.7, Watulumpang, Sukapura, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.883278420680815,113.04966702660322,,3.2,80.0,99,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsg7NzlHJjITkeyvtkS9m-qkUCrbLUOaw2n59WHk0mhMAtQgjOIAzYrqmKvwYCHw8b8tr0LDs-th7ANvm7uAk6dPrY1FQ0i9C_1szMTFwYWAlwW3_zbBdKsMrEGfVJFPTRv4Ul=w408-h272-k-no,https://www.oyorooms.com/h/86378?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_PLO016&latitude=-7.88344&longitude=113.0501&locale=id,https://www.google.com/maps/search/?api=1&query=OYO%201966%20Bromo%20Hill&query_place_id=ChIJlaNHzINL1i0RKwwkr0F0WSg,https://www.google.com/maps/search/?api=1&query=OYO%201966%20Bromo%20Hill&query_place_id=ChIJlaNHzINL1i0RKwwkr0F0WSg,0,12.51564823290513,10,1423.0,1,0,129.36363636363637,14.062237294951808,1.2222222222222223,4.394449154672439,129.36363636363637,0.4722449611717078,0.0578034682080924,0.0611411875913035,0.3220951082800234,0.3998277789532877,Air Terjun Umbulan,2,1,Red Ocean (Padat/Jenuh),-0.757260382782805,0.26657622398972,-0.8635615828479026,-0.5720878118470826,-0.785893751552657,0.2692660623063467,GWR (Lokal),5.780346820809249,64.22346184440819,0.004893564962074872,0.48935649620748717,50,99.98228974675911,1.06951871657754,50.52590423166832,36.57104547190258,56.4507623359933,3,Luxury / Premium Segment,Perlu Kajian
Bromo Tengger Semeru,Hotel Oecik,Hotel,"Jl. Raya Bromo No.90, Wonotoro, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.915810625448063,112.98448230862418,18.0,4.0,86.0,91,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHma815FMu03cmLAouyEK9pZabeONiVjb-ema5Y5LRACRwLBXjfKHQNdHpf6Qkzu2m1ORoGyGDOct5JDZuI7B1tokZLDg3ueap0Pxandn4P4W4t_G1dD4kobmk8MM78NdyNnnq_Jg=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Hotel%20Oecik&query_place_id=ChIJDyQCtRY21i0R7kFtcmhUl-k,https://www.google.com/maps/search/?api=1&query=Hotel%20Oecik&query_place_id=ChIJDyQCtRY21i0R7kFtcmhUl-k,0,4.5643188803850725,21,4893.0,0,0,222.4090909090909,17.863632474618335,1.0459770114942528,4.465908118654584,222.4090909090909,0.8119095555211405,0.1213872832369942,0.2102345965455014,0.4091659467481952,2.1738554258114884,Mentigen Hill,16,1,Red Ocean (Padat/Jenuh),0.1434616743480362,0.2991298937774853,-0.8954937207504603,-0.4639738736485297,-0.4457365069648002,0.2974367270719535,GWR (Lokal),12.138728323699421,86.95269110000541,0.005260582334230487,0.5260582334230487,0,99.90370971671608,8.55614973262032,54.229929724668196,27.648890803873268,68.76044735740291,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Hotel Kahyuna,Hotel,"Jl. Raya Bromo, RT.01/RW.01, Dusun 1, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.89952637502821,113.0444673431734,14.0,4.5,242.0,795,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHavJwC54A7pcb52sTQIzkEGrGhjEWr542lk_bqCO6PjnpDkg1S0fvXzSTyT0wLsQdP-D-o37DT7_Gmu3D83zo7PvPycMeKfWj3C-Q68QLPlskW7-Y1aT4SO2AYOGQoamAnHs0=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Hotel%20Kahyuna&query_place_id=ChIJ2w7dIYFJ1i0RdefhxRG9nok,https://www.google.com/maps/search/?api=1&query=Hotel%20Kahyuna&query_place_id=ChIJ2w7dIYFJ1i0RdefhxRG9nok,0,11.151249820439425,18,5151.0,0,0,271.10526315789474,24.71877649503247,3.271604938271605,5.493061443340548,271.10526315789474,0.9896760640955036,0.1040462427745664,0.2213199278164475,0.5661828075234786,1.678740090727196,Air Terjun Umbulan,2,1,Red Ocean (Padat/Jenuh),-0.6333438405371461,0.27964014083149,-0.8705789668864063,-0.601782295913124,-0.7481741671609904,0.2777857222998026,GWR (Lokal),10.404624277456648,68.12365550235008,0.014803034010276486,1.4803034010276486,0,99.92564070407954,1.06951871657754,50.49757971032854,24.251219617140872,57.79441672013734,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Griya Manteb Penginapan,Hotel,"Jl. Raya Sukapura Bromo, dusun Tambak, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.904535523385332,113.04121671453709,,4.6,29.0,22,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdZ9ivNNo4jDUbLfVOO2ptlPMc8yjqCM1klAwVFi6BkTDON1XkD7-vRpl_-rqZVfFtkbivso1nHZT6NYwZoUWXwwulKtGXwPC_V3XaHyzQivtRzyXzGEzIlZ1R-wnx1I5THW45KQ=w408-h306-k-no,https://www.instagram.com/griyamanteb?igsh=MWx2N3QyaGlxazJkZA==,https://www.google.com/maps/search/?api=1&query=Griya%20Manteb%20Penginapan&query_place_id=ChIJE41Zn8BJ1i0Rqqm9tBAvOEs,https://www.google.com/maps/search/?api=1&query=Griya%20Manteb%20Penginapan&query_place_id=ChIJE41Zn8BJ1i0Rqqm9tBAvOEs,0,10.5927716718456,18,5456.0,0,0,287.1578947368421,15.645507955645916,0.7333333333333333,3.4011973816621555,273.9333333333331,1.0,0.1040462427745664,0.2344246799003179,0.3583598735656956,2.3420144358675943,Air Terjun Umbulan,2,1,Red Ocean (Padat/Jenuh),-0.543786935680918,0.286740416652708,-0.8730411657005547,-0.5951828010629233,-0.720588748248188,0.2800324782891863,GWR (Lokal),10.404624277456648,69.72009017520229,0.001773917298752141,0.1773917298752141,0,99.89626116308975,1.06951871657754,50.48288993983364,24.0954043855745,58.544751790306364,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Yoschi Hotel,Hotel,"Jl. Raya Bromo No.KM. 02, Ponjol, Wonokerto, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.921381485046892,112.99983048324876,10.0,4.0,788.0,1862,Hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/d2/54/cf/area-externa.jpg?w=1900&h=1400&s=1,http://www.yoschis.com/,https://www.google.com/maps/search/?api=1&query=Yoschi%20Hotel&query_place_id=ChIJfYmBayA21i0RW3TNeo4ptbk,https://www.google.com/maps/search/?api=1&query=Yoschi%20Hotel&query_place_id=ChIJfYmBayA21i0RW3TNeo4ptbk,0,5.6674589397996735,19,6809.0,0,0,340.45,26.68306528338349,2.359949302915082,6.670766320845874,273.9333333333331,1.0,0.1098265895953757,0.2925582194723726,0.6111747811836222,3.4116032648091656,Mentigen Hill,5,1,Red Ocean (Padat/Jenuh),0.0448050058717865,0.3077701521986142,-0.88743782714632,-0.510554519319993,-0.5057517981569306,0.2932907759773108,GWR (Lokal),10.982658959537572,83.79931608560976,0.04820161487643748,4.820161487643748,0,99.84888404218593,2.6737967914438503,51.26134041681489,27.74694914024842,65.8411789326756,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Arum Bromo Villas,Hotel,"Jl. Raya Bromo, Dusun II Jombok rt. 08/03, Dusun 2, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.918225385237248,113.0275291561753,26.0,4.8,66.0,135,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6fxSI3xF0p1VNygSzJUoaVwdfPsZiIjpYH_GaVK6ySpk2UAQUjwa6B5P0b2NnGIuN0sxJCNfHIk_TgEyTiCRLEGJuPBE4gtagz5Kfh4Jbgv_uwQr_uyxVosXQMIl7ZGRMLPg=w408-h724-k-no,,https://www.google.com/maps/search/?api=1&query=Arum%20Bromo%20Villas&query_place_id=ChIJqQphMGhJ1i0RFfKswTfwSd0,https://www.google.com/maps/search/?api=1&query=Arum%20Bromo%20Villas&query_place_id=ChIJqQphMGhJ1i0RFfKswTfwSd0,0,8.642541846633437,9,3544.0,0,0,354.4,20.18252457307664,2.014925373134328,4.204692619390966,273.9333333333331,1.0,0.0520231213872832,0.1522729225745467,0.4622800982076324,4.443866525833712,Air Terjun Umbulan,1,1,Red Ocean (Padat/Jenuh),-0.2246971565315584,0.3092050236169853,-0.8779753341395318,-0.5655452703653128,-0.6224709708893249,0.2856151426977352,GWR (Lokal),5.202312138728324,75.29490903040437,0.004037191093711769,0.4037191093711769,0,99.80316024627594,0.53475935828877,50.16895980228235,25.68569320724746,61.10673916219224,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Defada Village Bromo,Hotel,"Jl. Raya Bromo, Watulumpang, Kareng Lor, Kecamatan Kedopak, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.885318094107836,113.0495520947094,10.0,4.2,124.0,165,Hotel bintang 2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKr8G-Q48qxWbpSLA4CLTM5xl50FDSq-uSidH3U-j3s9wifLbsg7r1bI_uBYxgVg4UVRTB9jIb5tjs6aUaMbZ-3SJOzTLAy2HuwFS7nb9g6EtAPu5CurQPsrcF5b0RLkxZJ9kawQ=w408-h306-k-no,https://www.oyorooms.com/h/57910/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_PLO002&latitude=-7.88527016267&longitude=113.049586974&locale=id,https://www.google.com/maps/search/?api=1&query=Defada%20Village%20Bromo&query_place_id=ChIJQ01VVWWt1y0RrqMalYZFwck,https://www.google.com/maps/search/?api=1&query=Defada%20Village%20Bromo&query_place_id=ChIJQ01VVWWt1y0RrqMalYZFwck,0,12.388099295194296,8,1077.0,0,0,119.66666666666669,20.278917696669662,1.32,4.8283137373023015,119.66666666666669,0.4368459479192021,0.0462427745664739,0.0462748130961588,0.4644879797082734,0.2623080872697055,Air Terjun Umbulan,2,1,Red Ocean (Padat/Jenuh),-0.7532111446911429,0.267849925219725,-0.864089451630733,-0.5791330369682335,-0.785266842067136,0.2701817415438723,GWR (Lokal),4.624277456647398,64.5880661662778,0.007585025691216051,0.7585025691216051,0,99.98838114083809,1.06951871657754,50.52894992870781,24.380804055793384,56.07929925021616,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Bromo Panorama Villa,Hotel,"Dusun 1, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.90200479304079,113.04191563142544,9.0,4.5,39.0,110,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2oHnIh25QI3z8hTVlfyJLOwiJzGg1aK_xZH2XTUnXsA5bXb51FMNkYq-6W1Dr2cRcXOappYFi6narMvHT7e6Yt8BMDM45kqgM_4Eb6PTGPLYschp_UfJFGaoS7j4u2C865EZ7=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Bromo%20Panorama%20Villa&query_place_id=ChIJ69pMU7pJ1i0Ry1M498Bx4yg,https://www.google.com/maps/search/?api=1&query=Bromo%20Panorama%20Villa&query_place_id=ChIJ69pMU7pJ1i0Ry1M498Bx4yg,0,10.777374928741908,18,5354.0,0,0,281.7894736842105,16.599957543512712,2.75,3.688879454113936,273.9333333333331,1.0,0.1040462427745664,0.2300421070722694,0.3802215117178367,2.060503655002353,Air Terjun Umbulan,2,1,Red Ocean (Padat/Jenuh),-0.5724751078074541,0.2826410473645488,-0.8726968094663077,-0.5968430308314628,-0.7282612944281277,0.27952400006675,GWR (Lokal),10.404624277456648,69.19239353967099,0.0023856129190114998,0.23856129190114997,0,99.9087305998863,1.06951871657754,50.489124658231916,24.03647117437207,58.29199525952582,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Penginapan Bromo Murah,Hotel,"3XMQ+M2H, Unnamed Road, Dusun I, Jetak, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.915824564721283,112.98761283207315,,4.4,25.0,29,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHymvWC8GKMjjmV5I5zGdlKqaYgU1COOEgE668D-Bi2Ij4AQhH2u-xysAqx4IUgqV8BACjUsh_X3jeET70cPOKik203aJIjIdyBUocfNAle67tFS_mg9NufBXY_Auzb1sBOg6tS=w408-h408-k-no,,https://www.google.com/maps/search/?api=1&query=Penginapan%20Bromo%20Murah&query_place_id=ChIJiYGHyRA21i0Reh56BtZgw6A,https://www.google.com/maps/search/?api=1&query=Penginapan%20Bromo%20Murah&query_place_id=ChIJiYGHyRA21i0Reh56BtZgw6A,0,4.830487484435637,23,4969.0,0,0,207.04166666666663,14.335624767294522,1.1153846153846154,3.258096538021482,207.04166666666663,0.7558104161596502,0.1329479768786127,0.2135000429664002,0.3283570398389682,2.440354985010299,Mentigen Hill,14,1,Red Ocean (Padat/Jenuh),0.1605824373081912,0.3008918454352406,-0.89421991722459,-0.4697058556854191,-0.44874956886708,0.2967632696074601,GWR (Lokal),13.294797687861271,86.1918362851825,0.0015292390506483973,0.15292390506483974,0,99.89190519754447,7.4866310160427805,53.68926810679363,27.087213393155725,68.12111994138435,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Homestay Bromo Indah,Hotel,"Cemorolawang, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.920903126822934,112.9634725540366,,3.8,28.0,60,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFaNqhRj_8qz8bJIuAcfovU2LR02Jlw3mXz5qyb2Xl7y2-ox4GW8H2QfDaa7gboDnf-IrM7nrHG9TgZgC_1atc0VYhVaHIHwb33xXUK8VkcKEaNmOQu20j9tfzdCJOL5YAKDk=w408-h272-k-no,https://www.oyorooms.com/87323/,https://www.google.com/maps/search/?api=1&query=Homestay%20Bromo%20Indah&query_place_id=ChIJkWlZlmc21i0RtBcqxEpDutc,https://www.google.com/maps/search/?api=1&query=Homestay%20Bromo%20Indah&query_place_id=ChIJkWlZlmc21i0RtBcqxEpDutc,0,2.66293777355433,43,10685.0,0,0,242.8409090909091,12.7957241539486,2.0689655172413794,3.367295829986474,242.8409090909091,0.886496382663334,0.2485549132947976,0.4590959869382143,0.2930856641401535,0.2207149684864675,Tiketing Bromo via Probolinggo,17,1,Red Ocean (Padat/Jenuh),-0.1201471280123289,0.2891898041790181,-0.9038058240259071,-0.4264696173365091,-0.4594201687747993,0.3009607526574884,GWR (Lokal),24.85549132947977,92.38787371707562,0.001712747736726205,0.1712747736726205,0,99.99022349573563,9.09090909090909,54.540566293322364,26.54340967823787,71.5506912619027,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,BROMO REST AREA,Hotel,"Waturiti, Lumbang, Kec. Lumbang, Kabupaten Probolinggo, Jawa Timur 67255, Indonesia",Kabupaten Probolinggo,Jawa Timur,-7.837386304100076,113.06028117982432,,4.5,47.0,103,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ6MURW9eFL7rIy347o8QssWGYWtIoYPXLLrgLg4xLcEXAzImAgL6i2L1xxPrZSRa0W6M6ZQ1_6tLMo6Qmrz1JB2hBGFXCIznjJ8X9UF6dRJM-02SVF-Kiekw0--kY7Xq7t1Tw=w426-h240-k-no,https://wa.me/6285258735717,https://www.google.com/maps/search/?api=1&query=BROMO%20REST%20AREA&query_place_id=ChIJ6-WKMRhL1i0RT3svHAesdb0,https://www.google.com/maps/search/?api=1&query=BROMO%20REST%20AREA&query_place_id=ChIJ6-WKMRhL1i0RT3svHAesdb0,0,16.620467607857684,0,0.0,0,0,0.0,17.42040454908551,2.145833333333333,3.871201010907891,0.0,0.0,0.0,0.0,0.3990138248864432,1.058385683899067,Tirto Ageng,2,-1,Blue Ocean (Potensial/Sepi),-0.7506797424998329,0.2784928889647459,-0.8401571465190127,-0.1847484645651219,-0.7854409322372224,0.2949483150485459,GWR (Lokal),0.0,52.48965275542308,0.002874969415218987,0.2874969415218987,0,99.9531191190931,1.06951871657754,50.51131891783532,23.113092671120626,50.17863766798858,0,Isolated Eco-Tourism,Perlu Kajian
Bromo Tengger Semeru,Homestay Kopian Syariah,Hotel,"Jl. Argopuro XI No.41, Ketapang, Kec. Kademangan, Kota Probolinggo, Jawa Timur 67222, Indonesia",Kota Probolinggo,Jawa Timur,-7.757407893907441,113.1737210638286,,4.3,21.0,16,Hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFki9mJly1lDHLnpl3vkawWOluAE-mHcCBUQRfqIk89OvZcr67hLH1FTrDxd4xjFZ_PrXfN63KUkHwZojoZG2EzgvdfauzK_KIQbXikOxJwKYEwM4b0L4j2VyMe4PFD0p3fZbxq=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Homestay%20Kopian%20Syariah&query_place_id=ChIJ70NdRwCz1y0RUdhNhjwxj7s,https://www.google.com/maps/search/?api=1&query=Homestay%20Kopian%20Syariah&query_place_id=ChIJ70NdRwCz1y0RUdhNhjwxj7s,0,31.855162879833152,40,2821.0,0,0,68.8048780487805,13.291482549440758,0.7272727272727273,3.091042453358316,68.8048780487805,0.2511738064569745,0.2312138728323699,0.1212082151757325,0.3044409947840263,0.9864030697428738,AGEN TOTO TRAVEL PROBOLINGGO,14,0,Red Ocean (Padat/Jenuh),-0.8425264950955427,0.0091119293259046,-0.866092945387295,0.0219400481263455,-0.233497598849203,0.2648609741582411,GWR (Lokal),23.121387283236995,8.940597481269796,0.0012845608025446537,0.12845608025446537,0,99.95630756770211,7.4866310160427805,53.721469291872445,14.027859141342992,30.558286546797333,0,Isolated Eco-Tourism,Tidak Direkomendasikan
