destinasi,nama_hotel,jenis,alamat,kota,provinsi,latitude,longitude,harga,rating,jumlah_ulasan,jumlah_foto,kasta_bintang,foto_url,website,maps_url,google_maps_link,fasilitas_sarapan,jarak_ke_pusat_km,saingan_radius_1km,total_demand_area,is_nature_view,is_premium,log_ulasan,rating_norm,log_ulasan_x_rating,indeks_investasi,skor_popularitas,foto_per_ulasan,indeks_investasi_clipped,jarak_ke_atraksi_terdekat_km,nama_atraksi_terdekat,jumlah_atraksi_radius_5km,klaster_dbscan,status_ocean,is_red_ocean,koef_saingan_radius_1km,tval_saingan_radius_1km,signif_saingan_radius_1km,koef_jarak_ke_atraksi_terdekat_km,tval_jarak_ke_atraksi_terdekat_km,signif_jarak_ke_atraksi_terdekat_km,koef_jumlah_atraksi_radius_5km,tval_jumlah_atraksi_radius_5km,signif_jumlah_atraksi_radius_5km,koef_is_premium,tval_is_premium,signif_is_premium,koef_is_red_ocean,tval_is_red_ocean,signif_is_red_ocean,koef_total_demand_area,tval_total_demand_area,signif_total_demand_area,r2_lokal,model_dipakai,bw_gwr,moran_I_resid,moran_p_resid,f_stat_ols,f_pvalue_ols,autokorelasi_belum_teratasi,competition_score,accessibility_score,demand_score,quality_score,jarak_atraksi_score,kepadatan_atraksi_score,ecosystem_score,opportunity_score,opportunity_score_percentile_nasional,reliabilitas_model,rekomendasi_investasi,cluster_label,market_segment,Segmen,Tema_Nama
Mandalika,OYO 1662 Zury Homestay - Standard Twin Room,Hostel & Other,"Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.882160059128317,116.27782728234028,,0.0,0.0,18,House,https://static.cupid.travel/hotels/ex_a1470796_z.jpg,https://br.bluepillow.com/search/5a84f9417c00cb0e0427b47c?dest=bkng&cat=House&lat=-8.88217&lng=116.27783&language=pt,https://www.google.com/maps/search/?api=1&query=OYO%201662%20Zury%20Homestay%20-%20Standard%20Twin%20Room&query_place_id=ChIJ4YwQy8ypzS0R2lGld6Xy-vo,https://www.google.com/maps/search/?api=1&query=OYO%201662%20Zury%20Homestay%20-%20Standard%20Twin%20Room&query_place_id=ChIJ4YwQy8ypzS0R2lGld6Xy-vo,0,1.3891740707417066,154,16434.0,0,0,0.0,0.0,0.0,106.02580645161292,0.0,18.0,106.02580645161292,1.1173594655758792,Masjid Nurul Bilad Mandalika Kuta,19,4,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,92.77108433176078,95.96692385579104,0.0,0.0,87.63677919762239,63.333333312222216,75.4850562549223,32.56179321445882,26.93056456846204,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Mandalika,Pika Homestay,Hostel & Other,"Setanggor, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.75755840529511,116.22870954458604,,4.2,8.0,22,House,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/484538739.jpg?k=3d416d8fa8d1a80c90574309ee7cb8eb68544110701960ff7fa8fef187600b42&o=&s=312x,https://br.bluepillow.com/search/6552086d1811a9820ec53600?dest=ago&cat=Vacation+rental+(other)&lat=-8.75757&lng=116.22871&language=pt,https://www.google.com/maps/search/?api=1&query=Pika%20Homestay&query_place_id=ChIJ94RCwV-lzS0RwlShHu3F3BU,https://www.google.com/maps/search/?api=1&query=Pika%20Homestay&query_place_id=ChIJ94RCwV-lzS0RwlShHu3F3BU,0,16.258046850027593,14,350.0,0,0,2.19722457733622,0.8400000000000001,1.5503616617684368,23.33333333333333,9.228343224812123,2.4444444444444446,23.33333333333333,0.7450840685544959,Desa Setanggor,5,10,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,8.433734939250979,52.79933430713344,20.547202542888364,42.00000000000001,91.755885961797,16.66666666111111,54.21127631145406,34.198757278093154,29.850746268656717,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Budget (Homestay/Hotel Standar),Nama Standar
Mandalika,Jaya Villa Resort,Villa/Vacation Rental,"Mandala W, Terraces, Batubanke, Central Lombok Regency, West Nusa Tenggara 83501, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.849109876078153,116.12605446137208,,4.8,10.0,13,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERUscL-sErgxJsleu_p40RrfRIs7Rb8yHwI-SVCQgYTwtTksoVqwkprHC3M4LbgnTfhSN8-7AqfqJJuKForRshOW2XWwaRftg_8pETTTAmiJdIxkSp9kOqF5cqalWCjsenE7xC=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Jaya%20Villa%20Resort&query_place_id=ChIJR8ieX76hzS0RMO8jnls-3l0,https://www.google.com/maps/search/?api=1&query=Jaya%20Villa%20Resort&query_place_id=ChIJR8ieX76hzS0RMO8jnls-3l0,0,17.908286913819342,5,19.0,0,1,2.3978952727983707,0.96,2.2099002834109784,3.1666666666666665,11.509897309432178,1.181818181818182,3.1666666666666665,2.0184234385751227,Pantai Torok,4,-1,Blue Ocean (Potensial/Sepi),0,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,3.0120481925896354,48.00832648912626,29.288178263539805,78.0,77.66679800672985,13.33333332888889,45.500065667809366,34.66575148432502,31.27839065541856,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Premium (Resort/Villa),Nama Standar
Mandalika,Villa Selong Belanak,Hotel,"Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.867288525999301,116.14160088043796,,5.0,13.0,40,Resort hotel,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRAQO8DLOxAA5vWC2c5aPZiUrMb3F_tv7RShhRsSia1YdJkS1AQ8hv2W--AMQGDGuxERNnHWbcqOh0O_LdHDtKMV_0YjiNoiP7qall_FTRv59XHI-s49hqlY49GV8DNSH4flzg=w408-h272-k-no,https://www.wavelombok.com/,https://www.google.com/maps/search/?api=1&query=Villa%20Selong%20Belanak&query_place_id=ChIJJa2R4fynzS0Rfz3dXSMCVbE,https://www.google.com/maps/search/?api=1&query=Villa%20Selong%20Belanak&query_place_id=ChIJJa2R4fynzS0Rfz3dXSMCVbE,0,15.7744671785628,8,125.0,0,1,2.6390573296152584,1.0,2.6390573296152584,13.88888888888889,13.195286648076292,2.857142857142857,13.88888888888889,1.1886378259365962,Pantai Tomang-Omang,8,8,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,4.8192771081434165,54.20327185382818,34.975868412565234,80.0,86.84810721271482,26.66666665777778,56.7573869352463,41.37629010555128,50.45425048669695,Tinggi (autokorelasi spasial teratasi),Direkomendasikan,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Premium (Resort/Villa),Nama Standar
Mandalika,Mandala Eco-Resort,Villa/Vacation Rental,"Montong Ajan, Praya Barat Daya, Central Lombok Regency, West Nusa Tenggara 83571, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.846338188272577,116.13439864774377,,5.0,6.0,80,Villa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3tUm8yUg7PAIO034P5gMVyGuWF8n9qzkDKIHenUhSFd5ehOamNQJa_kaagKY3L2VSP6LKFgRBwFBIlIe0P31f5gSYWNinr8tzNJ6bR-4B8z7ht_pu-inFbBCvpNoPjODfcqwJqnEVCrng=w426-h240-k-no,https://www.mandala-ecoresort.com/,https://www.google.com/maps/search/?api=1&query=Mandala%20Eco-Resort&query_place_id=ChIJGzhn9Z6hzS0RXdFdXUrtxGk,https://www.google.com/maps/search/?api=1&query=Mandala%20Eco-Resort&query_place_id=ChIJGzhn9Z6hzS0RXdFdXUrtxGk,0,17.1237690495123,5,10.0,1,1,1.9459101490553128,1.0,1.9459101490553128,1.6666666666666667,9.729550745276564,11.428571428571429,1.6666666666666667,2.622319957657988,Pantai Tomang-Omang,5,-1,Blue Ocean (Potensial/Sepi),0,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,3.0120481925896354,50.28595342579458,25.789472836482908,100.0,70.98487850165746,16.66666666111111,43.825772581384285,33.2195067749084,27.93640493186243,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Premium (Resort/Villa),Mengandung Unsur Alam
Mandalika,PT Indo Vest Development,Hotel,"Jl. Pantai Torok, Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83571, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.848415975635035,116.12127294439706,,4.8,13.0,66,Tidak Ada Data,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4fqfioDM8j6HyrVMfoAo3EFtFDjc11DRwoKT4ZqshaC0nbYA2uUCeQOqRwyIOKPjxFmMIY3RZLm5mC5ssq9A2LesqRYzhUtPqtMJXBn920Fy10lfanMOuxkZzzBRIXtTNEF6w3w=w426-h240-k-no,https://indovestdevelopment.com/,https://www.google.com/maps/search/?api=1&query=PT%20Indo%20Vest%20Development&query_place_id=ChIJQVDAXuOhzS0RMpa-h_dzeE4,https://www.google.com/maps/search/?api=1&query=PT%20Indo%20Vest%20Development&query_place_id=ChIJQVDAXuOhzS0RMpa-h_dzeE4,0,18.436200094791488,2,12.0,0,1,2.6390573296152584,0.96,2.432155234973422,4.0,12.66747518215324,4.714285714285714,4.0,2.0051883225642224,Pantai Torok,3,-1,Blue Ocean (Potensial/Sepi),0,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,1.204819277035854,46.47567906845028,32.233760329020114,78.0,77.8132402812431,9.999999996666666,43.90662013895488,35.24014405928098,32.965606748864374,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,1,Akses Sulit & Kompetisi Rendah (Blue Ocean),Premium (Resort/Villa),Nama Standar
Mandalika,"1-Bedroom Luxury Pool Villa, Selong Belanak Ocean View, Selong Selo Resort",Hotel,"Montong Ajan, Praya Barat Daya, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.839206242931866,116.1328089851269,624.0,0.0,0.0,28,Lodging,https://media.vrbo.com/lodging/107000000/106660000/106653600/106653528/913283d9.jpg?impolicy=ccrop&w=1000&h=666&q=medium,,https://www.google.com/maps/search/?api=1&query=1-Bedroom%20Luxury%20Pool%20Villa%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJqx4khE2hzS0Rf4_6JAvrsaE,https://www.google.com/maps/search/?api=1&query=1-Bedroom%20Luxury%20Pool%20Villa%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJqx4khE2hzS0Rf4_6JAvrsaE,0,17.548054987348088,4,6.0,1,0,0.0,0.0,0.0,1.2,0.0,28.0,1.2,3.3082741084652763,Pantai Torok,4,-1,Blue Ocean (Potensial/Sepi),0,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,2.409638554071708,49.05415855555546,0.0,20.0,63.39501786323965,13.33333332888889,38.36417559606426,21.0791205345232,9.571706683971447,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Mengandung Unsur Alam
Mandalika,VIP Villas and Wellness Resort in Kuta Lombok - Two-Bedroom Villa,Hotel,"Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.882231300555869,116.26867826597112,,0.0,0.0,26,Lodging,https://static.cupid.travel/hotels/682840843.jpg,https://br.bluepillow.com/search/69499b550c60a53fb7d8570d?dest=nuit&cat=Villa&lat=-8.88223&lng=116.26869&language=pt,https://www.google.com/maps/search/?api=1&query=VIP%20Villas%20and%20Wellness%20Resort%20in%20Kuta%20Lombok%20-%20Two-Bedroom%20Villa&query_place_id=ChIJr8OOAQeozS0RUd3OhIMkgGc,https://www.google.com/maps/search/?api=1&query=VIP%20Villas%20and%20Wellness%20Resort%20in%20Kuta%20Lombok%20-%20Two-Bedroom%20Villa&query_place_id=ChIJr8OOAQeozS0RUd3OhIMkgGc,0,1.9987437626849247,97,7324.0,0,0,0.0,0.0,0.0,74.73469387755102,0.0,26.0,74.73469387755102,1.902373436783127,Masjid Nurul Bilad Mandalika Kuta,20,4,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,58.43373493623892,94.19720972522396,0.0,0.0,78.9508537116961,66.66666664444443,72.80876017807026,34.83869650484198,31.862426995457493,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Mandalika,"2-Bedroom Luxury Pool Villa, Selong Belanak Ocean View, Selong Selo Resort",Hotel,"Mangkung, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.834561044235466,116.1616033990214,567.0,0.0,0.0,9,Lodging,https://media.vrbo.com/lodging/107000000/106940000/106939900/106939886/4037b0e7.jpg,https://www.vrbo.com/pdp/lo/106939886?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,https://www.google.com/maps/search/?api=1&query=2-Bedroom%20Luxury%20Pool%20Villa%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJKY5KjpemzS0REXQ72s6MNr0,https://www.google.com/maps/search/?api=1&query=2-Bedroom%20Luxury%20Pool%20Villa%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJKY5KjpemzS0REXQ72s6MNr0,0,14.841372474318623,19,1193.0,1,0,0.0,0.0,0.0,59.65,0.0,9.0,59.65,3.335138774364391,Pantai Tomang-Omang,2,0,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,11.445783131840614,56.91224985106768,0.0,20.0,63.09776903103713,6.666666664444445,34.88221784774079,20.70253701135171,9.247242050616483,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Mengandung Unsur Alam
Mandalika,spear indonesia,Hotel,"Kuta, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.880275630718243,116.2836310881784,,0.0,0.0,0,Tidak Ada Data,,,https://www.google.com/maps/search/?api=1&query=spear%20indonesia&query_place_id=ChIJ1wNfDoKpzS0RJhBHa3owioc,https://www.google.com/maps/search/?api=1&query=spear%20indonesia&query_place_id=ChIJ1wNfDoKpzS0RJhBHa3owioc,0,1.4962754212585292,57,5404.0,0,1,0.0,0.0,0.0,93.17241379310344,0.0,0.0,93.17241379310344,1.095305946020598,Masjid Nurul Bilad Mandalika Kuta,18,4,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,34.33734939552184,95.6559852118302,0.0,30.0,87.88079425287675,59.99999998,73.94039711643838,37.87958123774537,40.54185593770279,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Premium (Resort/Villa),Nama Standar
Mandalika,"4-Bedroom Luxury Pool Residence, Selong Belanak Ocean View, Selong Selo Resort",Hotel,"Mangkung, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.839269444209524,116.16219749705608,921.0,0.0,0.0,63,Lodging,https://media.vrbo.com/lodging/107000000/106990000/106986900/106986864/363d1c9e.jpg?impolicy=ccrop&w=1000&h=666&q=medium,,https://www.google.com/maps/search/?api=1&query=4-Bedroom%20Luxury%20Pool%20Residence%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJJ7Eb1JWmzS0Rj63VqtMtXEc,https://www.google.com/maps/search/?api=1&query=4-Bedroom%20Luxury%20Pool%20Residence%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJJ7Eb1JWmzS0Rj63VqtMtXEc,0,14.557424190402392,46,1193.0,1,0,0.0,0.0,0.0,25.382978723404257,0.0,63.0,25.382978723404257,2.873385914940921,Pantai Tomang-Omang,3,0,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,27.710843371824645,57.7366138196812,0.0,20.0,68.20691495323983,9.999999996666666,39.103457474953245,20.507275669239743,9.117456197274496,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Mengandung Unsur Alam
Mandalika,Selong Selo Resort and Villas,Hotel,"Mangkung, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.843221162750869,116.16310396581504,158.0,0.0,0.0,20,Lodging,https://images.trvl-media.com/lodging/20000000/19400000/19398200/19398169/72f67bc8_z.jpg,,https://www.google.com/maps/search/?api=1&query=Selong%20Selo%20Resort%20and%20Villas&query_place_id=ChIJYTX52pSmzS0RQUY-lQ-SbgU,https://www.google.com/maps/search/?api=1&query=Selong%20Selo%20Resort%20and%20Villas&query_place_id=ChIJYTX52pSmzS0RQUY-lQ-SbgU,0,14.288927735860083,45,1198.0,0,0,0.0,0.0,0.0,26.043478260869566,0.0,20.0,26.043478260869566,2.529340187743243,Pantai Tomang-Omang,4,0,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,27.10843373330672,58.51611774825734,0.0,0.0,72.01366955863196,13.33333332888889,42.67350144376042,21.794430609448924,10.496430889033096,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Mandalika,"7-Bedroom Luxury Pool Residence, Selong Belanak Ocean View, Selong Selo Resort",Hotel,"Mangkung, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.834899000508827,116.1612778855608,1983.0,0.0,0.0,18,Lodging,https://media.vrbo.com/lodging/107000000/106990000/106987500/106987419/7533d709.jpg,https://www.vrbo.com/pdp/lo/106987419?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,https://www.google.com/maps/search/?api=1&query=7-Bedroom%20Luxury%20Pool%20Residence%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJGWCjk5emzS0RuJmCe8DoGXw,https://www.google.com/maps/search/?api=1&query=7-Bedroom%20Luxury%20Pool%20Residence%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJGWCjk5emzS0RuJmCe8DoGXw,0,14.857122466936357,19,1193.0,1,0,0.0,0.0,0.0,59.65,0.0,18.0,59.65,3.28966645829394,Pantai Tomang-Omang,2,0,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,11.445783131840614,56.86652417792426,0.0,20.0,63.60090548917305,6.666666664444445,35.13378607680875,20.768862345443416,9.312134977287476,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Mengandung Unsur Alam
Mandalika,Selong Selo Resort and Villas,Hotel,"Mangkung, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.843354454949367,116.16274219118544,273.0,0.0,0.0,50,Lodging,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZnLPu5xgZ0CInCAmteYZuxBfGrybxD7OHux2FM4vikIm4TSBh-ejKNAzFLTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVtSPacx5dpRpY0tdfs0O2klORT9A5pSgP2avBhQ3nG9m-EPX9SZ2XQda_hO30Ey8pWqqLVtbUiB-8O4z7TQYXZItv9Xqq6ZRXJwABN7Xzema-QoDMd7awtI-XJidwhiv-_-lLPFvmRV3qgYvUT6LQ,,https://www.google.com/maps/search/?api=1&query=Selong%20Selo%20Resort%20and%20Villas&query_place_id=ChIJ3-_X2ZSmzS0RPXTVWRaFukg,https://www.google.com/maps/search/?api=1&query=Selong%20Selo%20Resort%20and%20Villas&query_place_id=ChIJ3-_X2ZSmzS0RPXTVWRaFukg,0,14.316643688464229,45,1198.0,0,0,0.0,0.0,0.0,26.043478260869566,0.0,50.0,26.043478260869566,2.4950049236653293,Pantai Tomang-Omang,4,0,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,27.10843373330672,58.43565227627935,0.0,0.0,72.39357814148394,13.33333332888889,42.86345573518641,21.835323802481124,10.691109669046076,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Nama Standar
Mandalika,"Luxury Pool Studio Deluxe, Selong Belanak Ocean View, Selong Selo Resort",Hotel,"Mangkung, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia",Central Lombok Regency,West Nusa Tenggara,-8.834996169613483,116.16135995572937,395.0,0.0,0.0,9,Lodging,https://media.vrbo.com/lodging/107000000/106990000/106987700/106987662/6064b9af.jpg,https://www.vrbo.com/pdp/lo/106987662?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,https://www.google.com/maps/search/?api=1&query=Luxury%20Pool%20Studio%20Deluxe%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJzbQLlJemzS0R63UMV90gjx4,https://www.google.com/maps/search/?api=1&query=Luxury%20Pool%20Studio%20Deluxe%2C%20Selong%20Belanak%20Ocean%20View%2C%20Selong%20Selo%20Resort&query_place_id=ChIJzbQLlJemzS0R63UMV90gjx4,0,14.845308608887992,19,1193.0,1,0,0.0,0.0,0.0,59.65,0.0,9.0,59.65,3.2813271083957924,Pantai Tomang-Omang,2,0,Red Ocean (Padat/Jenuh),1,-0.5269970435275275,-4.21382561281095,True,-0.0859807055471314,-1.3957245196034755,False,0.2403079449410159,2.956829189545995,True,0.2273064232036805,4.279874660880227,True,0.0854855307863025,1.2662540864441325,False,0.7511878905797987,6.982591060363886,True,0.2619188131387522,Spatial Lag (Global),,0.1113464256541508,0.001,,,False,11.445783131840614,56.90082239156749,0.0,20.0,63.693177696386094,6.666666664444445,35.17992218041527,20.789562819254016,9.344581440622973,Tinggi (autokorelasi spasial teratasi),Perlu Kajian,2,Kualitas Dasar & Demand Rendah,Budget (Homestay/Hotel Standar),Mengandung Unsur Alam
